Cluster ID,confidence_score,year,venue,doi,authors,title,publication_language,abstract
28,0.99750113,2023,Clinical Parkinsonism and Related Disorders,10.1016/j.prdoa.2023.100188,"Laar, A.; Silva de Lima, A.L.; Maas, B.R.; Bloem, B.R.; de Vries, N.M.",Successful implementation of technology in the management of Parkinson's disease: Barriers and facilitators,English,"Background: Parkinson's disease (PD) is a progressive neurodegenerative disease with a fast increasing prevalence. Several pharmacological and non-pharmacological interventions are available to alleviate symptoms. Technology can be used to improve the efficiency, accessibility and feasibility of these treatments. Although many technologies are available, only few are actually implemented in daily clinical practice. Aim: Here, we study the barriers and facilitators, as experienced by patients, caregivers and/or healthcare providers, to successful implement technology for PD management. Methods: We performed a systematic literature search in the PubMed and Embase databases until June 2022. Two independent raters screened the titles, abstracts and full texts on: 1) people with PD; 2) using technology for disease management; 3) qualitative research methods providing patients’, caregivers and/or healthcare providers’ perspective, and; 4) full text available in English or Dutch. Case studies, reviews and conference abstracts were excluded. Results: We found 5420 unique articles of which 34 were included in this study. Five categories were made: cueing (n = 3), exergaming (n = 3), remote monitoring using wearable sensors (n = 10), telerehabilitation (n = 8) and remote consultation (n = 10). The main barriers reported across categories were unfamiliarity with technology, high costs, technical issues and (motor) symptoms hampering the use of some technologies. Facilitators included good usability, experiencing beneficial effects and feeling safe whilst using the technology. Conclusion: Although only few articles presented a qualitative evaluation of technologies, we found some important barriers and facilitators that may help to bridge the gap between the fast developing technological world and actual implementation in day-to-day living with PD."
29,0.9987756,2023,Frontiers in Neuroscience,10.3389/fnins.2023.1220581,"Mazzeo, M.; Hernan, G.; Veerubhotla, A.",Usability and ease of use of long-term remote monitoring of physical activity for individuals with acquired brain injury in community: a qualitative analysis,English,"Introduction: Objective and continuous monitoring of physical activity over the long-term in the community is perhaps the most important step in the paradigm shift toward evidence-based practice and personalized therapy for successful community integration. With the advancement in technology, physical activity monitors have become the go-to tools for objective and continuous monitoring of everyday physical activity in the community. While these devices are widely used in many patient populations, their use in individuals with acquired brain injury is slowly gaining traction. The first step before using activity monitors in this population is to understand the patient perspective on usability and ease of use of physical activity monitors at different wear locations. However, there are no studies that have looked at the feasibility and patient perspectives on long-term utilization of activity monitors in individuals with acquired brain injury. Methods: This pilot study aims to fill this gap and understand patient-reported aspects of the feasibility of using physical activity monitors for long-term use in community-dwelling individuals with acquired brain injury. Results: This pilot study found that patients with acquired brain injury faced challenges specific to their functional limitations and that the activity monitors worn on the waist or wrist may be better suited in this population. Discussion: The unique wear location-specific challenges faced by individuals with ABI need to be taken into account when selecting wearable activity monitors for long term use in this population."
30,0.99860114,2023,Frontiers in Neurology,10.3389/fneur.2023.1251395,"van den Bergh, R.; Evers, L.J.W.; de Vries, N.M.; Silva de Lima, A.L.; Bloem, B.R.; Valenti, G.; Meinders, M.J.",Usability and utility of a remote monitoring system to support physiotherapy for people with Parkinson's disease,English,"Background: Physiotherapy for persons with Parkinson's disease (PwPD) could benefit from objective and continuous tracking of physical activity and falls in daily life. Objectives: We designed a remote monitoring system for this purpose and describe the experiences of PwPD and physiotherapists who used the system in daily clinical practice. Methods: Twenty-one PwPD (15 men) wore a sensor necklace to passively record physical activity and falls for 6 weeks. They also used a smartphone app to self-report daily activities, (near-)falls and medication intake. They discussed those data with their PD-specialized physiotherapist (n = 9) during three regular treatment sessions. User experiences and aspects to be improved were gathered through interviews with PwPD and physiotherapists, resulting in system updates. The system was evaluated in a second pilot with 25 new PwPD (17 men) and eight physiotherapists. Results: We applied thematic analysis to the interview data resulting in two main themes: usability and utility. First, the usability of the system was rated positively, with the necklace being easy to use. However, some PwPD with limited digital literacy or cognitive impairments found the app unclear. Second, the perceived utility of the system varied among PwPD. While many PwPD were motivated to increase their activity level, others were not additionally motivated because they perceived their activity level as high. Physiotherapists appreciated the objective recording of physical activity at home and used the monitoring of falls to enlarge awareness of the importance of falls for PwPD. Based on the interview data of all participants, we drafted three user profiles for PwPD regarding the benefits of remote monitoring for physiotherapy: for profile 1, a monitoring system could act as a flagging dashboard to signal the need for renewed treatment; for profile 2, a monitoring system could be a motivational tool to maintain physical activity; for profile 3, a monitoring system could passively track physical activity and falls at home. Finally, for a subgroup of PwPD the burdens of monitoring will outweigh the benefits. Conclusions: Overall, both PwPD and physiotherapists underline the potential of a remote monitoring system to support physiotherapy by targeting physical activity and (near-)falls. Our findings emphasize the importance of personalization in remote monitoring technology, as illustrated by our user profiles."
31,0.99817747,2023,Canadian Journal of Kidney Health and Disease,10.1177/20543581231212125,"Pieroni, D.; Leon, S.J.; Krueger, A.L.; Burton, L.; Tremblay-Savard, O.; Tangri, N.; Komenda, P.; Bohm, C.; Rigatto, C.",Use of Wearable and Wireless Technology in Real-World Clinical Settings to Improve Patient Outcomes in Chronic Kidney Disease: A Mixed Methods Pilot Prospective Trial,English,"Background: During the 30-day period prior to initiating dialysis, there is a 10-fold rise in emergency department visits and hospitalizations related to kidney failure. Objective: The Virtual Ward Incorporating Electronic Wearables (VIEWER) trial implemented a home telemonitoring system to track changes in patients’ vitals and assess their adherence and the acceptability of telemonitoring in a chronic kidney disease (CKD) population. Design: A pilot prospective clinical trial using a mixed methods approach was performed. Setting: The research was conducted in Winnipeg, Manitoba. Participants: There were 2 phases: Phase 1 was a 2-week-long pilot trial consisting of 10 participants. Phase 2 was a 3-month-long trial with a total of 26 participants. Patients with an estimated glomerular filtration rate <15 and a >40% risk of beginning dialysis in the next 2 years according to the kidney failure risk equation were eligible to participate in the study. Methods: The primary quantitative outcome was adherence, defined as the proportion of daily self-assessments completed using VIEWER over the follow-up period. The usability and acceptability of VIEWER was assessed qualitatively at the end of the trial through structured questionnaires and focus groups. Results: Phase 1 participants (n = 10) had a median adherence of 77.17% for the 2-week observation period. Phase 2 participants (n = 26) showed a lower median adherence of 36% for the 3-month period. Focus group participants (n = 11) identified many positive aspects of VIEWER, including increased awareness and empowerment over health, simplicity of the data platform, and the ability to show clinical staff their health trends. Some challenges identified with VIEWER were connectivity issues with the Bluetooth, perceived inconvenience, and negative thoughts toward their health Limitations: Limitations of the study include a small sample size, which limited our ability to measure quantitative outcomes. In addition, patients agreeing to participate in any trial are generally more highly motivated and engaged in their care than those declining participation. Therefore, our results may not be generalizable to individuals who are not interested in self-management of their health. Conclusion: Our results suggest that home telemonitoring in patients with advanced CKD is feasible using a CKD-specific platform like VIEWER. We anticipate that improved functionality with incorporation of feedback from this study will result in greater long-term adherence. A future randomized clinical trial is planned."
32,0.9978455,2023,Journal of Medical Internet Research,10.2196/44540,"Torres-Robles, A.; Allison, K.; Poon, S.K.; Shaw, M.; Hutchings, O.; Britton, W.J.; Wilson, A.; Baysari, M.",Patient and Clinician Perceptions of the Pulse Oximeter in a Remote Monitoring Setting for COVID-19: Qualitative Study,English,"Background: As a response to the COVID-19 pandemic, the Sydney Local Health District in New South Wales, Australia, launched the rpavirtual program, the first full-scale virtual hospital in Australia, to remotely monitor and follow up stable patients with COVID-19. As part of the intervention, a pulse oximeter wearable device was delivered to patients to monitor their oxygen saturation levels, a critical indicator of COVID-19 patient deterioration. Understanding users’ perceptions toward the device is fundamental to assessing its usability and acceptability and contributing to the effectiveness of the intervention, but no research to date has explored the user experience of the pulse oximeter for remote monitoring in this setting. Objective: This study aimed to explore the use, performance, and acceptability of the pulse oximeter by clinicians and patients in rpavirtual during COVID-19. Methods: Semistructured interviews and usability testing were conducted. Stable adult patients with COVID-19 (aged ≥18 years) who used the pulse oximeter and were monitored by rpavirtual, and rpavirtual clinicians monitoring these patients were interviewed. Clinicians could be nurses, doctors, or staff who were part of the team that assisted patients with the use of the pulse oximeter. Usability testing was conducted with patients who had the pulse oximeter when they were contacted. Interviews were coded using the Theoretical Framework of Acceptability. Usability testing was conducted using a think-aloud protocol. Data were collected until saturation was reached. Results: Twenty-one patients (average age 51, SD 13 years) and 15 clinicians (average age 41, SD 11 years) completed the interview. Eight patients (average age 51, SD 13 years) completed the usability testing. All participants liked the device and thought it was easy to use. They also had a good understanding of how to use the device and the device’s purpose. Patients’ age and device use–related characteristics (eg, the warmth of hands and hand steadiness) were identified by users as factors negatively impacting the accurate use of the pulse oximeter. Conclusions: Patients and clinicians had very positive perceptions of the pulse oximeter for COVID-19 remote monitoring, indicating high acceptability and usability of the device. However, factors that may impact the accuracy of the device should be considered when delivering interventions using the pulse oximeter for remote monitoring. Targeted instructions about the use of the device may be necessary for specific populations (eg, older people and patients unfamiliar with technology). Further research should focus on the integration of the pulse oximeter data into electronic medical records for real-time and secure patient monitoring."
33,0.99733317,2023,Journal of Diabetes Science and Technology,10.1177/19322968231220061,"Cossu, L.; Cappon, G.; Streicher, O.; Herzig, D.; Bally, L.; Facchinetti, A.","Design and Usability Assessment of a User-Centered, Modular Platform for Real-World Data Acquisition in Clinical Trials involving Post-bariatric Surgery Patients",English,"Background: Clinical trials often face challenges in efficient data collection and participant monitoring. To address these issues, we developed the IMPACT platform, comprising a real-time mobile application for data collection and a web-based dashboard for remote monitoring and management. Methods: This article presents the design, development, and usability assessment of the IMPACT platform customized for patients with post-bariatric surgery hypoglycemia (PBH). We focus on adapting key IMPACT components, including continuous glucose monitoring (CGM), symptom tracking, and meal logging, as crucial elements for user-friendly and efficient PBH monitoring. Results: The adapted IMPACT platform demonstrated effectiveness in data collection and remote participant monitoring. The mobile application allowed patients to easily track their data, while the clinician dashboard provided a comprehensive overview of enrolled patients, featuring filtering options and alert mechanisms for identifying data collection issues. The platform incorporated various visual representations, including time plots and category-based visualizations, which greatly facilitated data interpretation and analysis. The System Usability Scale questionnaire results indicated a high level of usability for the web dashboard, with an average score of 86.3 out of 100. The active involvement of clinicians throughout the development process ensured that the platform allowed for the collection and visualization of clinically meaningful data. Conclusions: By leveraging IMPACT’s existing features and infrastructure, the adapted version streamlined data collection, analysis, and trial customization for PBH research. The platform’s high usability underscores its alignment with the requirements for conducting research using continuous real-world data in PBH patients and other populations of interest."
34,0.99651533,2023,Journal of Medical Engineering and Technology,10.1080/03091902.2024.2325964,"Baumann, S.; Stone, R.T.",Applying user-centered design and the Pi-CON methodology for vital signs sensor development,English,"Although telehealth, and in particular RPM, have demonstrated to drive many benefits, such as reduction in cost and hospital-acquired infections, previous research has shown many usability challenges when patients operate a medical device without supervision of a medical professional. To combat this issue, the Pi-CON methodology is applied to develop a novel sensor with the objective to continuously acquire a patient’s vital signs from a distance, without the need to attach any markers or sensors to the patient, and with limited user interaction required. Pi-CON stands for passive, continuous and non-contact, and describes a way to improve the user experience for patients or caregivers that have a need to perform a vital signs measurement themselves, without the presence of a medical professional. The developed sensor utilises radar and optical sensing technologies and transmits acquired data to a cloud-based service where it can be viewed in near real-time by the patient or family members from anywhere via an intuitive user interface. This user interface, as well as the sensor itself were designed based on design needs and requirements to adhere to the user-centered design process. The development of the sensor, including utilised technologies, components, and the user interface are presented, including inspirations for future work."
128,1.0,2023,Journal of Investigative Medicine,10.1177/10815589231189337,"Mir, N.; Curry, G.; Lee, N.; Szmulewitz, R.; Huisingh-Scheetz, M.","A USABILITY AND PARTICIPATORY DESIGN STUDY FOR GERI, AN OPEN-SOURCE, REMOTE CANCER TREATMENT TOXICITY AND FRAILTY MONITORING PLATFORM FOR OLDER ADULTS",English,"Introduction/Background Older adults are disproportionately affected by cancer, but there are significant barriers to studying cancer treatment tolerance in this population, including low enrollment in clinical trials and a lack of age-related outcome measures. Technology, such as wearable sensors and remote monitoring through tablets and smartphones, has the potential to overcome these barriers, but older adults may face challenges with adoption. Participatory design involves co-designing technology with end-users, is a promising strategy to enhance technology use among older adults. We present the usability results of GeRI, a technology-based platform for monitoring cancer treatment toxicity and aging metrics in the homes of older adults with cancer, which uses a simplified interface to collect activity, nutrition and symptom metrics. Objective(s) To summarize usability scores and feedback of a customized platform, GeRI, connecting a tablet, wrist accelerometer, and scale that can be used to remotely collect frailty, activity, and nutrition markers from older adult cancer survivors and caregivers. Methods In this participatory design study, n=7 older cancer survivors (OCS) and n=3 caregivers (CG) were recruited through the University of Chicago Cancer Center and Office of Community Engagement and Cancer Health Equity. They were given a GeRI prototype (Figure 1) to try at home for at least 2 weeks with access to technical support and a user manual. Semi-structured interviews were then conducted over videoconferencing. Participants were given a 10-item System Usability Scale (SUS) and a modified satisfaction and feature likeability survey (e.g., five-point Likert scales on their overall satisfaction with the platform as well as the touchscreen, user interface, font/notification size, wrist accelerometer). Based on their response, we probed further to identify ways to improve their experience with GeRI. (Figure Presented) Results The study's results on GeRI showed positive feedback from the predominantly minority older cancer survivors (mean age 74.9 [SD 6.6], Male, n=5 Black, n=6 Prostate Cancer) and caregivers (mean age 55, Female, n=2 Black) who consented and interviewed. The mean SUS score (0-100) was 92.8 (SD 8.7, range 72.5 - 100), and the mean overall satisfaction score (1-5) with the GeRI platform was 4.9 (SD 0.3) for all participants involved. Figure 2 depicts individual SUS item responses stratified by user type (OCS or CG). OCS mean SUS scores were 91.5 (SD 9.5), while the CG mean SUS was 95.8 (SD 7.2). 100% of participants rated the touchscreen, user interface, and wrist accelerometer as 'Excellent' or 'Very Good'. 100% and 90% agreed that the size of notifications and font were sufficient, respectively, while only 70% believed that alerts and notifications were adequate enough to remind them to engage with the tablet. Condensed quick start guides or instructional pictures/videos on the tablet (n= 8), sound or voice notifications (n=7), improved task labeling (n=7), and symptom selection organization (n=7) were reported as features to enhance usability. The 2 highest-ranked enhancements by participants were 'Messages from my Doctor' (n=4) and 'My Smartwatch/Smart Scale Data' (n=4). Conclusion The GeRI platform is the first open-source data collection platform targeting older adults with cancer and demonstrated high usability, with a mean SUS score of 92.8. However, more work is needed to optimize the user experience in a more diverse sample. The results of this study provide early design guidance for developers, including the most requested features, such as biometric data and provider communication, and recommendations for improved user materials, task notifications, and labeling/organization. Further participatory design studies with diverse older cancer cohorts are needed and planned to improve the user experience and maximize the adoption of the GeRI platform."
129,1.0,2023,Acta Myologica,10.36185/2532-1900-369,"Maleki, G.; Zhuparris, A.; Koopmans, I.; Doll, R.J.; Voet, N.; Postma, O.; Cohen, A.; Van Brummelen, E.; Groeneveld, G.J.; De Maeyer, J.",Objective Monitoring of Facioscapulohumeral Dystrophy during Clinical Trials using a Smartphone Application and Wearables: Observational Study,English,"Facioscapulohumeral muscular dystrophy (FSHD) is a progressive neuromuscular disease impairing daily living. Currently, symptom severity is assessed by clinical assessments. Such assessments are limited in their ability to continuously capture changes and to capture the full impact of the disease. Remotely capturing data related to daily activities could provide additional insights in the disease. This study investigated the feasibility of using smartphones and wearables to capture symptoms. 38 FSHD patients and 20 non-FSHD control subjects were monitored using a smartphone for 6 weeks. At the first and last day of the study period, clinicians assessed the subjects' FSHD Clinical Score and Timed Up and Go time. Subjects installed the monitoring app on their smartphones, were given a smartwatch, and were instructed to record their weight and blood pressure (BP) weekly. The user experience was assessed at week 6 using a questionnaire. We built a model based on the remote data to distinguish between FSHD and control subjects. Overall, the app was well tolerated, but 67% of the subjects noticed reduced battery life. We classified FSHD and non- FSHD controls with 93% accuracy, 100% sensitivity, and 80% specificity. Features relating to smartphone acceleration, app usage, location, physical activity, sleep, and call behaviour were the most salient features for the classification. Remote monitoring data collection allows for the collection of daily activity data in FSHD patients and control subjects for 6 weeks. Furthermore, we demonstrated the ability to detect differences in features in FSHD patients and non- FSHD controls using smartphones and wearables."
130,1.0,2022,Pharmaceutics,10.3390/pharmaceutics14122547,"Wang, X.; Dai, X.; Wan, S.; Fan, Y.; Wu, L.; Xu, H.; Yan, L.; Gong, X.; Li, Y.; Luo, Y.; Bai, Y.; Li, Y.","A Volumetric Absorptive Microsampling UPLC-MS/MS Method for Simultaneous Quantification of Tacrolimus, Mycophenolic Acid and Creatinine in Whole Blood of Renal Transplant Recipients",English,"(1) Background: Continuous monitoring of tacrolimus (TAC), mycophenolic acid (MPA), and creatinine (Cre) after renal transplantation is vitally important. In this study, we developed a new method based on volumetric absorptive microsampling (VAMS) combined with Ultra Performance Liquid Chromatography–Tandem Mass Spectrometry (UPLC-MS/MS) to simultaneously quantify three analytes including TAC, MPA, and Cre in whole blood. (2) Methods: The VAMS-based UPLC-MS/MS assay used a shared extraction and a single injection to simultaneously quantify the included TAC, MPA, and Cre. Development and validation were carried out following the Food and Drug Administration and European Medicines Agency guidelines for the validation of bioanalytical methods. Moreover, clinical validation for the three analytes was performed in both dried blood spot (DBS) and VAMS. Furthermore, a willingness survey was conducted using the system usability scale (SUS) for renal transplant recipients. (3) Results: The assay was successfully validated for all analytes. No interference, carryover, or matrix effects were observed, and extraction recoveries and process efficiencies were >90.00%. Analysis was unaffected by hematocrit (0.20~0.60, L/L) and anticoagulants (EDTA-2K). Dried VAMS samples were stable for 7 days at ambient temperature and stable for at least 1 month at −20 °C. During clinical validation, the measured TAC, corrected MPA, and Cre concentrations of VAMS samples met the analytical standards (95.00%, 88.57%, and 92.50%). When more stringent clinical acceptance criteria were set, the results obtained by VAMS (90.00%, 71.43%, and 85.00%) better than DBS (77.50%, 62.86%, and 70.00%). Compared with DBS, the survey found that renal transplant recipients are more inclined to use VAMS. (4) Conclusions: A robust extraction and UPLC-MS/MS analysis method in VAMS tips was developed and fully validated for the simultaneous quantification of TAC, MPA, and Cre concentrations. This method provides analytical support for the one-sample remote monitoring of both immunosuppressive drug concentrations and renal function in allo-renal recipients. Based on the good consistency between this method and the routine detection of venous blood samples and higher patient satisfaction than DBS, we believe that VAMS sampling can be a better alternative to venous whole-blood sampling."
35,0.9967816,2022,Journal of food science,10.1111/1750-3841.16383,"Dantas, A.; Orellana-Palma, P.; Kumar, D.; Hernandez, E.; Prudencio, E.S.",Block freeze concentration by centrifugation and vacuum increases the content of lactose-free milk macronutrients,English,"Lactose-free milk is rising in popularity among consumers due to its claim to be a better digestible product compared to regular fluid milk. For that reason, concentrating on this food is a good alternative for increasing its versatility and usability in different dairy industry segments. Block freeze concentration (BFC) is a simple technology used to concentrate liquid foods through ice crystal formation and subsequent removal of water. Thus, this work aimed to test two variants of the BFC technique on lactose-free milk concentration. In the first approach, it was investigated the centrifugation-assisted BFC of skim lactose-free milk by applying a factorial experimental design. Temperature, time, and rotation speed were the factors, and the response variables included the concentrate yield, concentration index, and efficiency of the process. Concentrate yield and concentration index were mainly affected by the centrifugation temperature. On the other hand, individual factors did not have a significant effect on the efficiency, only their interactions. In the case of centrifugation-assisted BFC in a single step, the condition at 40°C, 70 min, and 4500 rpm was considered the best, given the highest values of efficiency and concentrate yield (80.87 and 67.02, respectively), and still an excellent value for concentration index (2.05). Conversely, the condition at 30°C, 45 min, and 3500 rpm was chosen to integrate a freeze concentration process in two stage. Then, the ice obtained from the first cycle was subjected to the vacuum-assisted BFC, which consisted in the second cycle. The concentrate obtained from the vacuum-assisted BFC presented contents of total solids, carbohydrates, and protein 2.95, 3.00, and 2.91 times more than the initial lactose-free milk, respectively. Therefore, we believe that the concentrates obtained can be used for the development of innovative lactose-free dairy products. PRACTICAL APPLICATION: Using concentration processes in the dairy industry can significantly contribute to enhancing the overall efficiency of milk processing since huge quantities of water from milk can be reduced, increasing the total solids content. In turn, dairy products that provide a high amount of solids (especially protein) are gaining in popularity among consumers, with consequent interest from researchers. In addition, milk concentration shows advantages in terms of processing, packaging, transportation, and handling. Since most changes occur in an aqueous environment, the removal of some parts of water results in the preservation of milk. It is noteworthy that dairy industries are concerned principally with food preservation, green technologies, and the production of high-quality products. Thus, concentration processes could favor the development of milk products rich in proteins to meet certain demands on functional and nutritional properties, for example in beverages and formulated food."
131,1.0,2022,Neurological Sciences,10.1007/s10072-022-06531-9,"Cappa, S.; Tedeschi, G.; Bruni, A.; Papagno, C.; Caffarra, P.; Cerami, C.; Marra, C.; Stracciari, A.; Trojano, L.; De Cristofano, B.; Calore, M.",TENÈPSIA: A TELE-NEUROPSYCHOLOGY PLATFORM FOR THE REMOTE ASSESSMENT OF MILD COGNITIVE IMPAIRMENT,English,"Objectives: Telemedicine offers many possibilities, such as remote monitoring of patients and following them up through the development of the disease, giving support to them and their caregivers. The need for a telemedicine approach to the early diagnosis of Alzheimer's disease (AD) is widely acknowledged. Neuropsychological testing is a crucial component of the assessment of mild cognitive impairment (MCI) and represents a gateway to biomarker assessment for prodromal AD diagnosis. The aim of TENÈPSIA project is the development of a high quality, tablet-based remote neuropsychological assessment platform. Methods: The Italian Neurological Society (SIN), the Italian Neuropsychological Society (SINP) and the Italian Neurological Society for Dementia (SINDEM) promoted the organization of a Working Group (WG) of experts in the clinical and neuropsychological assessments of dementia. The WG is in charge for the selection of scales and tests, their digital validation and implementation. The project is a partnership between Biogen Italy and SIN; in particular, Biogen provides digital, scientific and communication support, funding the development of digital platform through REPLY, which is the software developer of platform, and INSIDE AI that manages the in-silico test required for the certification as medical device. Results: TheWG selected a battery of rating scales and neuropsychological tests widely used in Italian clinical practice and suitable for a digitalization approach. These include questionnaires for the assessment of depression and functional status and tests of long-term memory, language, visuo-spatial abilities, executive functions, and social cognition. Software development took particular care in the usability of the platform and to the possibility of remote control of subject performance by the examiner. Discussion: The TENÈPSIA platform will enter the phase of beta testing in June 2022; in silico testing is proceeding in parallel with software development. In October 2022 it will be issued to the Notified Body to get the certification as Medical Device II A by December 2022. The subsequent phases will be dedicated to the collection of normative data in healthy subjects and validation on MCI and early AD clinical samples. Conclusions: Tele-neuropsychology is an area of research in constant progress, which has received an accelerated demand for tools and services to support clinical practice during the pandemic. A scientifically validated, digitalized platform, allowing a high level of automation in the procedures of stimuli administration, response collection, score correction and interpretation will favor the possibility of remote assessment with benefits for patients, families, and treatment centers."
132,1.0,2022,European Geriatric Medicine,10.1007/s41999-022-00711-8,"Obayashi, K.; Kodate, N.; Kondo, H.; Okamoto, Y.; Ishii, Y.; Nonoda, T.; Yasukawa, T.; Masuyama, S.",Do enhanced assistive technologies lead to better quality of life in nursing homes? The case of an improved remote monitoring system with interactive communication function,English,"Introduction: Do assistive technologies (AT) enhance QoL of older people and care professionals in long-term care facilities? We have previously reported on the impact of using a monitoring system with an infrared camera and communication robots (Obayashi et al. 2020). Further improvements were made to the detection accuracy of the camera, and functionalities for verbal interaction were added. This paper reports on these efforts in nursing homes, and their impact on the ground. Methods: The study was conducted with 34 older people and 20 care professionals in nursing homes. An infrared sensor and a biosensor were installed on the ceiling of each resident's room. When the camera detects movement by the resident, it notifies the care staff via the mobile terminal. Its detection accuracy was improved against sunlight and physical obstacles. A variety of qualitative and quantitative data (e.g. sleeping patterns and social participation of older people, system usability and staff task analysis) were collected before and after installation. Communication functions were added to the system. Results: False detection rates of the monitoring camera decreased significantly. Using the improved system for the duration of 34 days, 602 alerts were recorded in total and 430 staff visits to rooms during night shifts were spared. The task analysis revealed that time available for direct caregiving increased (e.g. direct communication: From 2 to 55 min), while indirect care activities decreased. After the introduction of communicative functions, system usability decreased, primarily due to inaudibility. However, the qualitative data support the idea of an interactive system. Key conclusions: Faced with the challenge of meeting increasing demand for person-centered care under limited resources, there will be a greater need for better integration of improved AT. The study indicates AT's potential for enhancing the quality of care for all."
36,0.9968912,2022,ACS nano,10.1021/acsnano.2c07097,"Cheng, Y.; Zhou, Y.; Wang, R.; Chan, K.H.; Liu, Y.; Ding, T.; Wang, X.-Q.; Li, T.; Ho, G.W.",An Elastic and Damage-Tolerant Dry Epidermal Patch with Robust Skin Adhesion for Bioelectronic Interfacing,English,"On-skin patches that record biopotential and biomechanical signals are essential for wearable healthcare monitoring, clinical treatment, and human-machine interaction. To acquire wearing comfort and high-quality signals, patches with tissue-like softness, elastic recovery, damage tolerance, and robust bioelectronic interface are highly desired yet challenging to achieve. Here, we report a dry epidermal patch made from a supramolecular polymer (SESA) and an in situ transferred carbon nanotubes' percolation network. The polymer possesses a hybrid structure of copolymerized permanent scaffold permeated by multiple dynamic interactions, which imparts a desired mechanical response transition from elastic recoil to energy dissipation with increased elongation. Such SESA-based patches are soft (Young's modulus ∼0.1 MPa) and elastic within physiologically relevant strain levels (97% elastic recovery at 50% tensile strain), intrinsically mechanical-electrical damage-resilient (∼90% restoration from damage after 5 min), and interference-immune in dynamic signal acquisition (stretch, underwater, sweat). We demonstrate its versatile physiological sensing applications, including electrocardiogram recording under various disturbances, machine-learning-enabled hand-gesture recognition through electromyogram measurement, subtle radial artery pulse, and drastic knee kinematics sensing. This epidermal patch offers a promising noninvasive, long-duration, and ambulant bioelectronic interfacing with anti-interference robustness."
133,1.0,2022,Multiple Sclerosis Journal,10.1177/13524585221123685,"Tacchino, A.",Wearable technology in MS,English,"In the last two decades, the sensors miniaturization, along with the communication technologies progression and computational advances drew the way towards the development of wearable technology. Wearable sensors make continuous long-term remote monitoring of performance dynamics in relevant ecological settings available to many people with chronic disease, including multiple sclerosis (MS). In conjunction with telemedicine and online apps, wearable technology promises a major expansion of the scope for people with MS (PwMS) by allowing more confident descriptions of prognoses, the relative long-term benefits, more safe disease-modifying treatments (DMT) and improved self-management. Moreover, together with registries and electronic health records, more detailed MS-specific data could be easier shared between clinicians, provide data needed to improve the DMT impact, and characterize clinically relevant interactions between MS and other diseases. Wearable technology has been adopted in MS to measure all the most relevant clinical domains. The nature of MS evolution would have firstly required the use of wearable sensors able to assess the presence of physical changes due to the disease (i.e. gait, posture and upper limb disorders). Activity monitors, accelerometers and gyroscopes are the oldest sensors introduced in the MS clinical context because those were the most readily available technology. Nowadays, variables such as event detection, spatiotemporal indexes, estimation of joint kinematics, and postural balance parameters obtained from these sensors are widely used in the assessment, rehabilitation, assistance and disease prediction of PwMS. More recently, the clinical monitoring in MS took advantage of the development and validation of smartphone apps. Apps implementing standard tests (e.g. the Symbol Digit Modalities Test) and gamification have mainly supported the remote cognitive evaluation whereas visual analogue scales and patient reported outcomes have been mostly used to long-term monitor fatigue, mood symptoms (e.g. anxiety), pain and QoL. Despite the advancements continuously evolve and research findings are increasingly reliable, wearable devices usability is poorly measured and more attention should be paid to this aspect in order to propose future tools tailored on the needs of PwMS. Healthcare research is in the midst of a paradigm shift and wearable technology plays a crucial role allowing an ecological monitoring of human behaviour."
37,0.99637586,2022,Nanoscale,10.1039/d2nr03277e,"Liu, J.; Wang, P.; Li, G.; Yang, L.; Yu, W.; Meng, C.; Guo, S.",A highly stretchable and ultra-sensitive strain sensing fiber based on a porous core-network sheath configuration for wearable human motion detection,English,"Functional fibers have attracted much research attention due to their potential application in developing advanced electronic textiles for wearable devices. However, challenges still exist in preparing high-performance fiber-shaped sensors with superior flexibility and stretchability while achieving a high sensitivity and a wide detection range. Herein, we propose the design and fabrication of an ultra-flexible and super-elastic fiber-shaped strain sensor via a facile combining approach of wet-spinning and dip-coating. The sensor adopts a core-sheath configuration of liquid metal droplets dispersed in porous thermoplastic polyurethane as a substrate core and a carbon nanotube intertwined network embedding silver nanowires as a strain sensitive sheath. By taking advantage of both the composition of multiple functional materials and the design of a microstructured device configuration, the developed fiber-shaped sensor exhibits an ultrahigh sensitivity (maximum gauge factor of 7336.1), an extremely large workable strain range (500%), a low strain detection limit (0.5%), a fast response time (200 ms) and good stability (10 000 cycles). In addition, the sensor is temperature insensitive, inert under harsh solution conditions, degradable and recyclable. Intriguingly, the fiber-shaped sensor can be used to detect various human motions and gestures by directly attaching to skins or elaborately weaving into textiles, demonstrating its great potential in human healthcare monitoring and human-machine interactions."
